2024-06-20 03:00:00,56,82
2024-06-20 04:00:00,387,0
2024-06-20 05:00:00,109,7
2024-06-20 06:00:00,101,36
2024-06-20 07:00:00,562,1277
2024-06-20 08:00:00,468,19
2024-06-20 09:00:00,1335,14
2024-06-20 10:00:00,141,72
2024-06-20 11:00:00,79,1552
2024-06-20 12:00:00,33,368
2024-06-20 13:00:00,0,1517
2024-06-20 14:00:00,181,62
2024-06-20 15:00:00,4,6
2024-06-20 16:00:00,152,2801
2024-06-20 17:00:00,555,2423
2024-06-20 18:00:00,371,1
2024-06-20 19:00:00,2239,262
2024-06-20 20:00:00,2217,179
2024-06-20 21:00:00,555,4
2024-06-20 22:00:00,1786,187
2024-06-20 23:00:00,0,450
2024-06-21 00:00:00,132,93
2024-06-21 01:00:00,597,41
2024-06-21 02:00:00,83,3
2024-06-21 03:00:00,40,26
2024-06-21 04:00:00,8,0
2024-06-21 05:00:00,452,0
2024-06-21 06:00:00,3796,27
2024-06-21 07:00:00,4,64
2024-06-21 08:00:00,266,14
2024-06-21 09:00:00,1741,0
2024-06-21 10:00:00,43,101
2024-06-21 11:00:00,182,23
2024-06-21 12:00:00,131,0
2024-06-21 13:00:00,3601,17
2024-06-21 14:00:00,3509,70
2024-06-21 15:00:00,3,4628
2024-06-21 16:00:00,94,5
2024-06-21 17:00:00,27,48
2024-06-21 18:00:00,590,45
2024-06-21 19:00:00,1130,162
2024-06-21 20:00:00,26,1814
2024-06-21 21:00:00,871,201
2024-06-21 22:00:00,399,42
2024-06-21 23:00:00,2211,223
2024-06-22 00:00:00,1098,665
2024-06-22 01:00:00,43,834
2024-06-22 02:00:00,139,550
2024-06-22 03:00:00,1837,444
2024-06-22 04:00:00,10,343
2024-06-22 05:00:00,113,830
2024-06-22 06:00:00,988,6
2024-06-22 07:00:00,0,19
2024-06-22 08:00:00,13,160
2024-06-22 09:00:00,20,76
2024-06-22 10:00:00,0,57
2024-06-22 11:00:00,0,536
2024-06-22 12:00:00,50,700
2024-06-22 13:00:00,190,162
2024-06-22 14:00:00,1050,2
2024-06-22 15:00:00,1,86
2024-06-22 16:00:00,14,8
2024-06-22 17:00:00,25,1
2024-06-22 18:00:00,74,162
2024-06-22 19:00:00,26,7
2024-06-22 21:00:00,0,112
2024-06-22 21:00:00,0,112
2024-06-22 22:00:00,10,1
2024-06-22 23:00:00,31,27
2024-06-23 01:00:00,76,0
2024-06-23 01:00:00,76,0
2024-06-23 02:00:00,1598,0
2024-06-23 03:00:00,26,0
2024-06-23 04:00:00,24,3
2024-06-23 05:00:00,300,0
2024-06-23 06:00:00,14,377
2024-06-23 07:00:00,5,7
2024-06-23 08:00:00,8,1
2024-06-23 10:00:00,0,48
2024-06-23 10:00:00,0,48
2024-06-23 14:00:00,40,18
2024-06-23 14:00:00,40,18
2024-06-23 14:00:00,40,18
2024-06-23 14:00:00,40,18
2024-06-23 15:00:00,21,0
2024-06-23 16:00:00,252,26
2024-06-23 17:00:00,53,0
2024-06-23 18:00:00,0,56
2024-06-23 19:00:00,143,0
2024-06-23 20:00:00,1193,0
2024-06-23 21:00:00,757,0
2024-06-23 22:00:00,1801,0
2024-06-23 23:00:00,1,128
2024-06-24 00:00:00,3,397
2024-06-24 01:00:00,97,62
2024-06-24 02:00:00,1193,0
2024-06-24 03:00:00,282,231
2024-06-24 04:00:00,867,0
2024-06-24 05:00:00,887,77
2024-06-24 06:00:00,604,189
2024-06-24 07:00:00,5979,41
2024-06-24 08:00:00,1535,134
2024-06-24 09:00:00,338,62
2024-06-24 10:00:00,887,28
2024-06-24 11:00:00,7607,72
2024-06-24 12:00:00,35,530
2024-06-24 13:00:00,2,168
2024-06-24 14:00:00,308,771
2024-06-24 15:00:00,2794,1096
2024-06-24 16:00:00,122,2903
2024-06-24 17:00:00,226,64
2024-06-24 18:00:00,75,2030
2024-06-24 19:00:00,800,634
2024-06-24 20:00:00,474,436
2024-06-24 21:00:00,2055,12
2024-06-24 22:00:00,847,527
2024-06-24 23:00:00,1090,2539
2024-06-25 00:00:00,304,2495
2024-06-25 01:00:00,971,296
2024-06-25 02:00:00,1141,681
2024-06-25 03:00:00,30,1752
2024-06-25 04:00:00,23,316
2024-06-25 05:00:00,0,840
2024-06-25 06:00:00,5,4901
2024-06-25 07:00:00,65,5
2024-06-25 08:00:00,159,635
2024-06-25 09:00:00,17,4182
2024-06-25 10:00:00,3,114
2024-06-25 11:00:00,286,82
2024-06-25 12:00:00,73,26
2024-06-25 13:00:00,201,0
2024-06-25 14:00:00,638,5
2024-06-25 15:00:00,0,1659
2024-06-25 16:00:00,32,3824
2024-06-25 17:00:00,175,107
2024-06-25 18:00:00,271,0
2024-06-25 19:00:00,81,51
2024-06-25 20:00:00,7,1269
2024-06-25 21:00:00,147,789
2024-06-25 22:00:00,779,1
2024-06-25 23:00:00,22,49
2024-06-26 00:00:00,229,338
2024-06-26 01:00:00,108,88
2024-06-26 02:00:00,11,0
2024-06-26 03:00:00,220,0
2024-06-26 04:00:00,262,0
2024-06-26 05:00:00,1749,0
2024-06-26 06:00:00,58,9
2024-06-26 07:00:00,0,863
2024-06-26 08:00:00,50,2145
2024-06-26 09:00:00,340,10
2024-06-26 10:00:00,1003,0
2024-06-26 11:00:00,384,26
2024-06-26 12:00:00,4,3
2024-06-26 13:00:00,22,171
2024-06-26 14:00:00,482,85
2024-06-26 15:00:00,816,7
2024-06-26 16:00:00,176,21
2024-06-26 17:00:00,56,297
2024-06-26 18:00:00,131,166
2024-06-26 19:00:00,6,2658
2024-06-26 20:00:00,319,596
2024-06-26 21:00:00,1079,75
2024-06-26 22:00:00,524,47
2024-06-26 23:00:00,527,140
2024-06-27 00:00:00,10,0
2024-06-27 01:00:00,1,372
2024-06-27 02:00:00,108,1360
2024-06-27 03:00:00,0,133
2024-06-27 04:00:00,20,45
2024-06-27 05:00:00,157,0
2024-06-27 06:00:00,274,4
2024-06-27 07:00:00,31,0
2024-06-27 08:00:00,566,75
2024-06-27 09:00:00,0,160
2024-06-27 10:00:00,2,2
2024-06-27 11:00:00,190,0
2024-06-27 12:00:00,868,24
2024-06-27 13:00:00,30,0
2024-06-27 14:00:00,1,12
2024-06-27 15:00:00,0,829
2024-06-27 16:00:00,12,242
2024-06-27 17:00:00,9,38
2024-06-27 18:00:00,198,1359
2024-06-27 19:00:00,1379,10965
2024-06-27 20:00:00,988,2221
2024-06-27 21:00:00,173,148
2024-06-27 22:00:00,458,263
2024-06-27 23:00:00,11,533
2024-06-28 00:00:00,7,703
2024-06-28 01:00:00,68,13
2024-06-28 02:00:00,67,167
2024-06-28 03:00:00,0,217
2024-06-28 04:00:00,4,50
2024-06-28 05:00:00,51,0
2024-06-28 06:00:00,1340,0
2024-06-28 07:00:00,55,1674
2024-06-28 08:00:00,2208,92
2024-06-28 09:00:00,0,69
2024-06-28 10:00:00,3328,25
2024-06-28 11:00:00,2755,0
2024-06-28 12:00:00,0,52
2024-06-28 13:00:00,1214,69
2024-06-28 14:00:00,0,18
2024-06-28 15:00:00,12,108
2024-06-28 16:00:00,145,0
2024-06-28 17:00:00,1,73
2024-06-28 18:00:00,1233,296
2024-06-28 19:00:00,1969,327
2024-06-28 20:00:00,1560,139
2024-06-28 21:00:00,449,1797
2024-06-28 22:00:00,1425,182
2024-06-28 23:00:00,3030,67
2024-06-29 00:00:00,0,37
2024-06-29 01:00:00,890,0
2024-06-29 02:00:00,1173,81
2024-06-29 03:00:00,2344,165
2024-06-29 04:00:00,0,18
2024-06-29 05:00:00,158,0
2024-06-29 06:00:00,1,149
2024-06-29 07:00:00,3,340
2024-06-29 08:00:00,3,0
2024-06-29 09:00:00,68,70
2024-06-29 10:00:00,125,14
2024-06-29 11:00:00,245,6
2024-06-29 12:00:00,0,21
2024-06-29 13:00:00,0,210
2024-06-29 14:00:00,22,0
2024-06-29 15:00:00,0,69
2024-06-29 16:00:00,7,381
2024-06-29 17:00:00,11,4
2024-06-29 18:00:00,101,40
2024-06-29 19:00:00,4,5
2024-06-29 20:00:00,143,0
2024-06-29 21:00:00,147,115
2024-06-29 22:00:00,1,0
2024-06-30 00:00:00,22,34
2024-06-30 00:00:00,22,34
2024-06-30 01:00:00,561,0
2024-06-30 02:00:00,128,0
2024-06-30 03:00:00,220,0
2024-06-30 05:00:00,1783,0
2024-06-30 05:00:00,1783,0
2024-06-30 06:00:00,3,54
2024-06-30 07:00:00,330,0
2024-06-30 08:00:00,1428,0
2024-06-30 09:00:00,70,31
2024-06-30 10:00:00,1516,0
2024-06-30 11:00:00,203,1
2024-06-30 12:00:00,1,208
2024-06-30 13:00:00,96,1583
2024-06-30 14:00:00,81,238
2024-06-30 15:00:00,1,85
2024-06-30 16:00:00,12,0
2024-06-30 17:00:00,0,84
2024-06-30 18:00:00,197,35
2024-06-30 19:00:00,0,672
2024-06-30 20:00:00,76,24
2024-06-30 21:00:00,0,1617
2024-06-30 22:00:00,105,2
2024-06-30 23:00:00,0,318
2024-07-01 00:00:00,0,3123
2024-07-01 01:00:00,156,2
2024-07-01 02:00:00,97,121
2024-07-01 03:00:00,120,0
2024-07-01 04:00:00,51,1504
2024-07-01 05:00:00,12,16
2024-07-01 06:00:00,778,393
2024-07-01 07:00:00,11,862
2024-07-01 08:00:00,194,118
2024-07-01 09:00:00,1,1
2024-07-01 10:00:00,31,0
2024-07-01 11:00:00,0,38
2024-07-01 12:00:00,28,0
2024-07-01 13:00:00,12,71
2024-07-01 14:00:00,663,217
2024-07-01 15:00:00,175,77
2024-07-01 16:00:00,144,3
2024-07-01 17:00:00,1009,0
2024-07-01 18:00:00,0,186
2024-07-01 19:00:00,311,418
2024-07-01 20:00:00,55,97
2024-07-01 21:00:00,67,1887
2024-07-01 22:00:00,250,238
2024-07-01 23:00:00,60,210
2024-07-02 00:00:00,287,82
2024-07-02 01:00:00,137,0
2024-07-02 02:00:00,0,38
2024-07-02 03:00:00,97,63
2024-07-02 04:00:00,1602,89
2024-07-02 05:00:00,4,9
2024-07-02 06:00:00,85,302
2024-07-02 07:00:00,0,56
2024-07-02 08:00:00,0,412
2024-07-02 09:00:00,0,385
2024-07-02 10:00:00,91,1384
2024-07-02 11:00:00,6,4
2024-07-02 12:00:00,797,1
2024-07-02 13:00:00,263,0
2024-07-02 15:00:00,126,149
2024-07-02 15:00:00,126,149
2024-07-02 16:00:00,0,57
2024-07-02 17:00:00,0,337
2024-07-02 18:00:00,163,1345
2024-07-02 19:00:00,701,283
2024-07-02 20:00:00,908,350
2024-07-02 21:00:00,81,10
2024-07-02 22:00:00,73,102
2024-07-02 23:00:00,43,1853
2024-07-03 00:00:00,53,1306
2024-07-03 01:00:00,13,250
2024-07-03 02:00:00,1,19
2024-07-03 03:00:00,0,338
2024-07-03 04:00:00,6,554
2024-07-03 05:00:00,51,360
2024-07-03 06:00:00,24,56
2024-07-03 07:00:00,660,229
2024-07-03 08:00:00,2546,398
2024-07-03 09:00:00,2992,124
2024-07-03 10:00:00,2606,7
2024-07-03 11:00:00,1,113
2024-07-03 12:00:00,4,69
2024-07-03 13:00:00,3149,2
2024-07-03 14:00:00,1106,58
2024-07-03 15:00:00,14,56
2024-07-03 16:00:00,2264,235
2024-07-03 17:00:00,1771,35
2024-07-03 18:00:00,4204,42
2024-07-03 19:00:00,921,1232
2024-07-03 20:00:00,988,19
2024-07-03 21:00:00,467,97
2024-07-03 22:00:00,193,431
2024-07-03 23:00:00,877,0
2024-07-04 00:00:00,218,17
2024-07-04 01:00:00,2355,6
2024-07-04 02:00:00,193,67
2024-07-04 03:00:00,719,562
2024-07-04 04:00:00,13,3
2024-07-04 05:00:00,54,0
2024-07-04 06:00:00,132,3877
2024-07-04 07:00:00,8253,197
2024-07-04 08:00:00,473,308
2024-07-04 09:00:00,153,243
2024-07-04 10:00:00,32,2
2024-07-04 11:00:00,79,0
2024-07-04 12:00:00,1468,94
2024-07-04 13:00:00,824,60
2024-07-04 14:00:00,521,640
2024-07-04 15:00:00,1288,220
2024-07-04 16:00:00,1375,1342
2024-07-04 17:00:00,776,200
2024-07-04 18:00:00,1306,487
2024-07-04 19:00:00,35963,1059
2024-07-04 20:00:00,884,2223
2024-07-04 21:00:00,102,716
2024-07-04 22:00:00,439,96
2024-07-04 23:00:00,23,36
2024-07-05 00:00:00,1496,141
2024-07-05 01:00:00,402,495
2024-07-05 02:00:00,454,30
2024-07-05 03:00:00,142,115
2024-07-05 04:00:00,2254,5
2024-07-05 05:00:00,4862,187
2024-07-05 06:00:00,6375,4428
2024-07-05 07:00:00,913,199
2024-07-05 08:00:00,7560,132
2024-07-05 09:00:00,1789,916
2024-07-05 10:00:00,3003,1670
2024-07-05 11:00:00,272,1594
2024-07-05 12:00:00,5145,1460
2024-07-05 13:00:00,205,442
2024-07-05 14:00:00,2902,6
2024-07-05 15:00:00,1885,2135
2024-07-05 16:00:00,289,3234
2024-07-05 17:00:00,402,2316
2024-07-05 18:00:00,1334,2670
2024-07-05 19:00:00,824,3870
2024-07-05 20:00:00,1278,337
2024-07-05 21:00:00,223,1060
2024-07-05 22:00:00,367,798
2024-07-05 23:00:00,300,404
2024-07-06 00:00:00,189,1492
2024-07-06 01:00:00,103,0
2024-07-06 02:00:00,122,149
2024-07-06 03:00:00,55,86
2024-07-06 04:00:00,214,75
2024-07-06 05:00:00,0,108
2024-07-06 06:00:00,565,1851
2024-07-06 07:00:00,1305,3
2024-07-06 08:00:00,892,28
2024-07-06 09:00:00,12,145
2024-07-06 10:00:00,445,0
2024-07-06 11:00:00,0,11
2024-07-06 12:00:00,13,1577
2024-07-06 13:00:00,4,1015
2024-07-06 14:00:00,71,285
2024-07-06 15:00:00,7,2931
2024-07-06 16:00:00,8,450
2024-07-06 17:00:00,339,21
2024-07-06 18:00:00,613,37
2024-07-06 19:00:00,64,613
2024-07-06 20:00:00,364,186
2024-07-06 21:00:00,2,3621
2024-07-06 22:00:00,159,3422
2024-07-06 23:00:00,328,247
2024-07-07 00:00:00,344,10
2024-07-07 01:00:00,0,54
2024-07-07 02:00:00,209,273
2024-07-07 03:00:00,24,422
2024-07-07 04:00:00,5,281
2024-07-07 05:00:00,149,15
2024-07-07 06:00:00,1181,5
2024-07-07 07:00:00,698,24
2024-07-07 08:00:00,26,940
2024-07-07 09:00:00,260,20
2024-07-07 10:00:00,1837,14
2024-07-07 11:00:00,2162,196
2024-07-07 12:00:00,134,588
2024-07-07 13:00:00,939,105
2024-07-07 14:00:00,52,314
2024-07-07 15:00:00,13,444
2024-07-07 16:00:00,205,215
2024-07-07 17:00:00,47,17
2024-07-07 18:00:00,399,108
2024-07-07 19:00:00,2642,0
2024-07-07 20:00:00,1743,110
2024-07-07 21:00:00,137,339
2024-07-07 22:00:00,2,424
2024-07-07 23:00:00,319,150
2024-07-08 00:00:00,228,588
2024-07-08 01:00:00,578,0
2024-07-08 02:00:00,435,36
2024-07-08 03:00:00,5526,102
2024-07-08 04:00:00,815,13
2024-07-08 05:00:00,8907,0
2024-07-08 06:00:00,18730,97
2024-07-08 07:00:00,5076,514
2024-07-08 08:00:00,310,2411
2024-07-08 09:00:00,229,194
2024-07-08 10:00:00,150,1845
2024-07-08 11:00:00,157,196
2024-07-08 12:00:00,194,123
2024-07-08 13:00:00,1985,217
2024-07-08 14:00:00,8,6983
2024-07-08 15:00:00,1033,1309
2024-07-08 16:00:00,639,253
2024-07-08 17:00:00,72,1890
2024-07-08 18:00:00,623,277
2024-07-08 19:00:00,138,251
2024-07-08 20:00:00,5062,1362
2024-07-08 21:00:00,1219,184
2024-07-08 22:00:00,1127,111
2024-07-08 23:00:00,147,305
2024-07-09 00:00:00,142,167
2024-07-09 01:00:00,17,459
2024-07-09 02:00:00,59,486
2024-07-09 03:00:00,175,868
2024-07-09 04:00:00,58,255
2024-07-09 05:00:00,197,14
2024-07-09 06:00:00,1408,19
2024-07-09 07:00:00,1405,537
2024-07-09 08:00:00,166,398
2024-07-09 09:00:00,265,682
2024-07-09 10:00:00,112,660
2024-07-09 11:00:00,1,248
2024-07-09 12:00:00,1,1439
2024-07-09 13:00:00,282,77
2024-07-09 14:00:00,251,741
2024-07-09 15:00:00,379,15
2024-07-09 16:00:00,266,21
2024-07-09 17:00:00,447,73
2024-07-09 18:00:00,270,16
2024-07-09 19:00:00,1063,3
2024-07-09 20:00:00,2239,1192
2024-07-09 21:00:00,324,94
2024-07-09 22:00:00,56,832
2024-07-09 23:00:00,93,1216
2024-07-10 00:00:00,0,271
2024-07-10 01:00:00,17,7
2024-07-10 02:00:00,33,555
2024-07-10 03:00:00,118,36
2024-07-10 04:00:00,191,24
2024-07-10 05:00:00,37,10
2024-07-10 06:00:00,1581,20
2024-07-10 07:00:00,848,622
2024-07-10 08:00:00,128,45
2024-07-10 09:00:00,0,315
2024-07-10 10:00:00,161,17322
2024-07-10 11:00:00,473,192
2024-07-10 12:00:00,109,81
2024-07-10 13:00:00,259,4
2024-07-10 14:00:00,422,8
2024-07-10 15:00:00,2469,83
2024-07-10 16:00:00,0,107
2024-07-10 17:00:00,280,23
2024-07-10 18:00:00,1139,145
2024-07-10 19:00:00,79,105
2024-07-10 20:00:00,1564,104
2024-07-10 21:00:00,243,86
2024-07-10 22:00:00,218,404
2024-07-10 23:00:00,741,1
2024-07-11 00:00:00,45,15
2024-07-11 01:00:00,2,6
2024-07-11 02:00:00,58,76
2024-07-11 03:00:00,42,0
2024-07-11 04:00:00,0,123
2024-07-11 05:00:00,0,106
2024-07-11 06:00:00,336,142
2024-07-11 07:00:00,44,735
2024-07-11 08:00:00,319,56
2024-07-11 09:00:00,3504,52
2024-07-11 10:00:00,0,12
2024-07-11 11:00:00,12,191
2024-07-11 12:00:00,0,414
2024-07-11 13:00:00,0,323
2024-07-11 14:00:00,3,91
2024-07-11 15:00:00,0,36
2024-07-11 16:00:00,55,116
2024-07-11 17:00:00,0,2151
2024-07-11 18:00:00,538,1077
2024-07-11 19:00:00,913,167
2024-07-11 20:00:00,1217,0
2024-07-11 21:00:00,2739,0
2024-07-11 22:00:00,273,218
2024-07-11 23:00:00,26,79
2024-07-12 00:00:00,9,0
2024-07-12 01:00:00,728,60
2024-07-12 02:00:00,1976,50
2024-07-12 03:00:00,875,69
2024-07-12 04:00:00,25,1
2024-07-12 05:00:00,384,0
2024-07-12 06:00:00,627,59
2024-07-12 07:00:00,5792,915
2024-07-12 08:00:00,0,974
2024-07-12 09:00:00,406,76
2024-07-12 10:00:00,224,1
2024-07-12 11:00:00,497,0
2024-07-12 12:00:00,56,144
2024-07-12 13:00:00,767,0
2024-07-12 14:00:00,0,62
2024-07-12 15:00:00,771,3
2024-07-12 16:00:00,523,279
2024-07-12 17:00:00,0,57
2024-07-12 18:00:00,357,499
2024-07-12 19:00:00,4,1931
2024-07-12 20:00:00,191,20
2024-07-12 21:00:00,41,348
2024-07-12 22:00:00,142,3759
2024-07-12 23:00:00,0,85
2024-07-13 00:00:00,12,544
2024-07-13 01:00:00,550,0
2024-07-13 02:00:00,1823,35
2024-07-13 03:00:00,1,25
2024-07-13 04:00:00,0,18
2024-07-13 06:00:00,0,113
2024-07-13 06:00:00,0,113
2024-07-13 07:00:00,13,119
2024-07-13 09:00:00,122,0
2024-07-13 09:00:00,122,0
2024-07-13 10:00:00,156,0
2024-07-13 11:00:00,405,645
2024-07-13 12:00:00,0,9
2024-07-13 13:00:00,2,0
2024-07-13 14:00:00,96,1
2024-07-13 15:00:00,94,373
2024-07-13 17:00:00,187,110
2024-07-13 17:00:00,187,110
2024-07-13 18:00:00,0,24
2024-07-13 19:00:00,0,71
2024-07-13 20:00:00,71,31
2024-07-13 21:00:00,0,129
2024-07-13 23:00:00,134,351
2024-07-13 23:00:00,134,351
2024-07-14 00:00:00,30,34
2024-07-14 01:00:00,3,18
2024-07-14 02:00:00,3,139
2024-07-14 03:00:00,7,3
2024-07-14 04:00:00,208,1689
2024-07-14 05:00:00,263,2997
2024-07-14 06:00:00,150,1810
2024-07-14 07:00:00,39,950
2024-07-14 08:00:00,995,37
2024-07-14 09:00:00,0,86
2024-07-14 10:00:00,44,3038
2024-07-14 11:00:00,208,135
2024-07-14 12:00:00,17,114
2024-07-14 13:00:00,4,0
2024-07-14 14:00:00,0,22
2024-07-14 15:00:00,0,1307
2024-07-14 16:00:00,147,0
2024-07-14 17:00:00,76,0
2024-07-14 18:00:00,1810,4
2024-07-14 19:00:00,4,20
2024-07-14 20:00:00,363,312
2024-07-14 21:00:00,12,436
2024-07-14 22:00:00,6,5
2024-07-15 00:00:00,12,0
2024-07-15 00:00:00,12,0
2024-07-15 01:00:00,1,0
2024-07-15 02:00:00,0,605
2024-07-15 03:00:00,21,7627
2024-07-15 04:00:00,561,280
2024-07-15 05:00:00,75,311
2024-07-15 06:00:00,113,7319
2024-07-15 07:00:00,38,1865
2024-07-15 08:00:00,39,3027
2024-07-15 09:00:00,163,173
2024-07-15 10:00:00,2,26
2024-07-15 11:00:00,8,385
2024-07-15 12:00:00,0,4193
2024-07-15 13:00:00,2,295
2024-07-15 14:00:00,244,15
2024-07-15 15:00:00,154,0
2024-07-15 16:00:00,422,22
2024-07-15 17:00:00,328,3
2024-07-15 18:00:00,0,329
2024-07-15 19:00:00,125,671
2024-07-15 20:00:00,26,168
2024-07-15 21:00:00,68,301
2024-07-15 22:00:00,0,3244
2024-07-15 23:00:00,25,155
2024-07-16 00:00:00,83,750
2024-07-16 01:00:00,564,505
2024-07-16 02:00:00,0,4114
2024-07-16 03:00:00,99,768
2024-07-16 04:00:00,29,4826
2024-07-16 05:00:00,0,843
2024-07-16 06:00:00,289,1442
2024-07-16 07:00:00,240,26
2024-07-16 08:00:00,1859,24
2024-07-16 09:00:00,90,194
2024-07-16 10:00:00,0,218
2024-07-16 11:00:00,1018,95
2024-07-16 12:00:00,1663,152
2024-07-16 13:00:00,227,334
2024-07-16 14:00:00,2813,211
2024-07-16 15:00:00,38,767
2024-07-16 16:00:00,0,558
2024-07-16 17:00:00,17,239
2024-07-16 18:00:00,275,135
2024-07-16 19:00:00,436,228
2024-07-16 20:00:00,670,139
2024-07-16 21:00:00,26,5556
2024-07-16 22:00:00,483,1334
2024-07-16 23:00:00,0,1141
2024-07-17 00:00:00,47,100
2024-07-17 01:00:00,26,369
2024-07-17 02:00:00,332,1
2024-07-17 03:00:00,125,227
2024-07-17 04:00:00,673,0
2024-07-17 05:00:00,6,473
2024-07-17 06:00:00,0,194
2024-07-17 07:00:00,115,2441
2024-07-17 08:00:00,1324,134
2024-07-17 09:00:00,453,1
2024-07-17 10:00:00,9,350
2024-07-17 11:00:00,25,141
2024-07-17 12:00:00,50,12
2024-07-17 13:00:00,190,117
2024-07-17 14:00:00,744,394
2024-07-17 15:00:00,0,340
2024-07-17 16:00:00,42,42
2024-07-17 17:00:00,809,54
2024-07-17 18:00:00,39,5
2024-07-17 19:00:00,2761,203
2024-07-17 20:00:00,194,36
2024-07-17 21:00:00,1787,2
2024-07-17 22:00:00,6585,27
2024-07-18 00:00:00,152,794
2024-07-18 00:00:00,152,794
2024-07-18 01:00:00,54,117
2024-07-18 02:00:00,86,13
2024-07-18 03:00:00,910,103
2024-07-18 04:00:00,86,8
2024-07-18 05:00:00,52,0
2024-07-18 06:00:00,0,477
2024-07-18 07:00:00,0,415
2024-07-18 08:00:00,448,316
2024-07-18 09:00:00,0,109
2024-07-18 10:00:00,161,0
2024-07-18 11:00:00,200,75
2024-07-18 12:00:00,0,458
2024-07-18 13:00:00,57,0
2024-07-18 14:00:00,273,41
2024-07-18 15:00:00,0,6
2024-07-18 16:00:00,28,0
2024-07-18 17:00:00,0,33
2024-07-18 18:00:00,0,3207
2024-07-18 19:00:00,140,23
2024-07-18 20:00:00,1289,103
2024-07-18 21:00:00,1504,38
2024-07-18 22:00:00,3678,237
2024-07-18 23:00:00,276,0
2024-07-19 00:00:00,156,150
2024-07-19 01:00:00,230,231
2024-07-19 02:00:00,46,194
2024-07-19 03:00:00,0,230
2024-07-19 04:00:00,0,1466
2024-07-19 05:00:00,3,1
2024-07-19 06:00:00,424,12
2024-07-19 07:00:00,1263,187
2024-07-19 08:00:00,65,73
2024-07-19 09:00:00,2,4924
2024-07-19 10:00:00,5,119
2024-07-19 11:00:00,88,36
2024-07-19 12:00:00,0,2576
2024-07-19 13:00:00,1477,133
2024-07-19 14:00:00,1905,405
2024-07-19 17:00:00,556,381
2024-07-19 17:00:00,556,381
2024-07-19 17:00:00,556,381
2024-07-19 18:00:00,0,480
2024-07-19 19:00:00,175,2980
2024-07-19 20:00:00,82,2432
2024-07-19 21:00:00,260,329
2024-07-19 22:00:00,375,729
2024-07-19 23:00:00,11,451
2024-07-20 00:00:00,2088,119
2024-07-20 01:00:00,57,1462
2024-07-20 02:00:00,330,20
2024-07-20 03:00:00,472,161
2024-07-20 04:00:00,87,18
2024-07-20 05:00:00,0,10
2024-07-20 06:00:00,482,160
2024-07-20 07:00:00,67,240
2024-07-20 08:00:00,5,938
2024-07-20 09:00:00,178,153
2024-07-20 10:00:00,0,46
2024-07-20 11:00:00,55,0
2024-07-20 12:00:00,224,32
2024-07-20 13:00:00,361,4
2024-07-20 14:00:00,327,0
2024-07-20 15:00:00,39,158
2024-07-20 16:00:00,36,0
2024-07-20 17:00:00,466,0
2024-07-20 18:00:00,54,86
